Open,High,Low,Close,Adj Close,Volume,Date,company
37.990002,37.990002,36.57,37.080002,36.606525,32600,2021-07-06,ABTX
36.759998,37.52,36.459999,36.73,36.26099,67900,2021-07-07,ABTX
35.799999,36.630001,35.52,36.330002,35.866108,90600,2021-07-08,ABTX
36.970001,37.310001,35.650002,37.299999,36.823715,64000,2021-07-09,ABTX
36.900002,37.950001,36.5,37.639999,37.159378,70100,2021-07-12,ABTX
37.610001,38.305,36.369999,36.549999,36.083294,48000,2021-07-13,ABTX
36.810001,36.810001,36.09,36.200001,35.737766,26700,2021-07-14,ABTX
35.950001,36.740002,35.700001,36.610001,36.142525,35800,2021-07-15,ABTX
36.950001,37.029999,35.66,35.799999,35.342869,38000,2021-07-16,ABTX
34.830002,35.27,34.299999,34.759998,34.316147,61400,2021-07-19,ABTX
34.759998,36.459999,34.759998,35.200001,34.750534,68700,2021-07-20,ABTX
35.720001,36.139999,35.487,36.0,35.540314,31800,2021-07-21,ABTX
35.740002,35.740002,34.73,34.950001,34.503727,42600,2021-07-22,ABTX
35.209999,35.669998,35.139999,35.330002,34.878872,37100,2021-07-23,ABTX
35.400002,35.830002,35.380001,35.669998,35.214531,25300,2021-07-26,ABTX
35.32,36.209999,35.18,35.549999,35.096062,31200,2021-07-27,ABTX
35.700001,36.25,34.841999,36.060001,35.599552,38800,2021-07-28,ABTX
36.34,36.669998,36.07,36.34,35.875973,23600,2021-07-29,ABTX
36.509998,36.68,36.150002,36.470001,36.004314,47900,2021-07-30,ABTX
36.799999,37.32,35.540001,35.689999,35.234276,59100,2021-08-02,ABTX
35.970001,36.700001,35.650002,36.689999,36.221504,104400,2021-08-03,ABTX
36.150002,36.669998,35.799,36.52,36.053677,49900,2021-08-04,ABTX
36.75,36.959999,36.619999,36.799999,36.330101,24800,2021-08-05,ABTX
37.360001,38.279999,37.269001,38.099998,37.613499,36100,2021-08-06,ABTX
37.84,38.459999,37.540001,37.889999,37.406181,49800,2021-08-09,ABTX
38.169998,38.18,37.529999,38.0,37.514778,76400,2021-08-10,ABTX
38.220001,38.220001,37.5,38.080002,37.593758,35400,2021-08-11,ABTX
38.080002,38.080002,37.400002,37.459999,36.981674,66000,2021-08-12,ABTX
37.619999,37.834999,36.880001,37.0,36.52755,32700,2021-08-13,ABTX
36.560001,37.560001,36.560001,37.384998,36.907631,59900,2021-08-16,ABTX
37.169998,37.580002,36.639999,37.0,36.52755,44100,2021-08-17,ABTX
37.0,37.540001,36.630001,36.759998,36.290611,35700,2021-08-18,ABTX
36.34,37.66,36.060001,36.720001,36.251129,122600,2021-08-19,ABTX
36.630001,37.599998,36.34,37.5,37.021164,67900,2021-08-20,ABTX
37.610001,38.060001,37.119999,37.73,37.248222,58800,2021-08-23,ABTX
37.84,38.27,37.75,38.259998,37.771458,73800,2021-08-24,ABTX
38.299999,39.630001,37.450001,37.610001,37.129761,60200,2021-08-25,ABTX
37.669998,37.669998,36.849998,36.889999,36.418953,59600,2021-08-26,ABTX
37.119999,38.130001,37.119999,37.84,37.356823,63600,2021-08-27,ABTX
37.959999,37.959999,36.880001,36.98,36.623947,42200,2021-08-30,ABTX
