Open,High,Low,Close,Adj Close,Volume,Date,company
31.52,31.639999,30.33,30.790001,30.502245,406400,2021-07-06,AEL
30.5,31.030001,30.5,30.950001,30.660749,442000,2021-07-07,AEL
30.139999,30.67,30.02,30.4,30.115889,942300,2021-07-08,AEL
30.84,31.309999,30.620001,30.93,30.640936,527300,2021-07-09,AEL
30.629999,31.530001,30.34,31.49,31.195702,251700,2021-07-12,AEL
31.209999,31.33,30.719999,30.98,30.690468,362200,2021-07-13,AEL
31.08,31.309999,30.549999,30.870001,30.581497,293800,2021-07-14,AEL
30.57,31.4,30.559999,31.16,30.868786,374500,2021-07-15,AEL
31.450001,31.450001,30.76,31.01,30.720188,469000,2021-07-16,AEL
30.07,30.5,29.790001,30.09,29.808786,637800,2021-07-19,AEL
29.92,31.43,29.82,30.9,30.611216,630900,2021-07-20,AEL
31.35,32.130001,31.35,31.73,31.433458,410900,2021-07-21,AEL
31.52,31.52,30.559999,31.0,30.710281,305000,2021-07-22,AEL
31.34,31.82,31.15,31.799999,31.502804,240400,2021-07-23,AEL
31.9,32.330002,31.719999,31.969999,31.671215,235100,2021-07-26,AEL
31.540001,32.119999,31.48,31.780001,31.482992,195000,2021-07-27,AEL
31.92,32.310001,31.309999,32.040001,31.740562,309900,2021-07-28,AEL
32.389999,32.75,32.009998,32.27,31.968412,254600,2021-07-29,AEL
32.0,32.740002,32.0,32.09,31.790094,234800,2021-07-30,AEL
32.139999,32.959999,31.84,31.889999,31.591963,247800,2021-08-02,AEL
31.879999,32.509998,31.290001,32.5,32.196262,576300,2021-08-03,AEL
32.0,32.240002,31.48,31.52,31.225422,181700,2021-08-04,AEL
31.84,32.209999,31.41,31.49,31.195702,375900,2021-08-05,AEL
32.450001,32.889999,31.940001,32.790001,32.483555,384600,2021-08-06,AEL
32.759998,33.279999,32.599998,33.23,32.919441,266300,2021-08-09,AEL
33.18,33.790001,33.080002,33.41,33.097759,261800,2021-08-10,AEL
33.66,33.68,32.990002,33.27,32.959068,296700,2021-08-11,AEL
33.400002,33.419998,32.77,33.310001,32.998695,324100,2021-08-12,AEL
33.27,33.290001,33.0,33.189999,32.879814,150400,2021-08-13,AEL
32.939999,33.080002,32.389999,32.52,32.216076,198600,2021-08-16,AEL
32.009998,32.73,31.780001,32.169998,31.869345,215400,2021-08-17,AEL
32.169998,32.529999,31.809999,32.110001,31.809908,223300,2021-08-18,AEL
31.59,32.150002,31.33,31.790001,31.492899,311500,2021-08-19,AEL
31.700001,32.560001,31.700001,32.509998,32.206169,287400,2021-08-20,AEL
32.57,32.900002,32.259998,32.279999,31.978317,266800,2021-08-23,AEL
32.279999,32.82,32.220001,32.43,32.126919,188600,2021-08-24,AEL
32.41,32.619999,32.189999,32.209999,31.908972,225800,2021-08-25,AEL
32.290001,32.470001,31.459999,31.48,31.185795,198400,2021-08-26,AEL
