Open,High,Low,Close,Adj Close,Volume,Date,company
38.0,38.009998,36.509998,37.34,37.34,291900,2021-07-06,AIR
36.959999,37.400002,36.139999,36.849998,36.849998,351900,2021-07-07,AIR
35.900002,37.419998,35.389999,36.75,36.75,331100,2021-07-08,AIR
37.540001,37.84,37.119999,37.57,37.57,156500,2021-07-09,AIR
37.18,37.779999,36.720001,37.740002,37.740002,210600,2021-07-12,AIR
37.189999,37.48,36.389999,36.84,36.84,361200,2021-07-13,AIR
37.200001,37.790001,36.68,36.73,36.73,227800,2021-07-14,AIR
36.509998,36.93,36.130001,36.43,36.43,276700,2021-07-15,AIR
37.759998,37.759998,36.220001,36.369999,36.369999,239600,2021-07-16,AIR
35.529999,35.529999,34.139999,34.279999,34.279999,491800,2021-07-19,AIR
34.41,36.650002,34.330002,36.299999,36.299999,366500,2021-07-20,AIR
35.700001,38.529999,35.43,37.389999,37.389999,381500,2021-07-21,AIR
37.16,37.299999,36.32,36.380001,36.380001,392200,2021-07-22,AIR
36.689999,37.119999,36.25,36.439999,36.439999,266800,2021-07-23,AIR
36.439999,36.84,35.990002,36.380001,36.380001,225900,2021-07-26,AIR
35.84,36.549999,35.639999,35.970001,35.970001,166200,2021-07-27,AIR
36.41,36.849998,35.34,35.990002,35.990002,221800,2021-07-28,AIR
36.290001,37.080002,35.919998,36.82,36.82,273200,2021-07-29,AIR
36.810001,37.0,35.509998,35.759998,35.759998,313200,2021-07-30,AIR
35.950001,37.009998,35.0,35.029999,35.029999,194200,2021-08-02,AIR
35.0,35.080002,33.610001,35.040001,35.040001,401100,2021-08-03,AIR
34.419998,34.599998,32.98,33.0,33.0,317300,2021-08-04,AIR
33.279999,34.509998,33.279999,34.0,34.0,170300,2021-08-05,AIR
34.540001,34.810001,34.07,34.450001,34.450001,124100,2021-08-06,AIR
34.09,34.330002,33.380001,33.66,33.66,157200,2021-08-09,AIR
33.580002,34.57,33.450001,34.490002,34.490002,148000,2021-08-10,AIR
34.389999,35.02,34.009998,35.009998,35.009998,186300,2021-08-11,AIR
35.130001,35.130001,34.240002,34.669998,34.669998,158300,2021-08-12,AIR
34.75,34.810001,33.950001,34.07,34.07,139800,2021-08-13,AIR
33.75,34.02,32.889999,33.689999,33.689999,183600,2021-08-16,AIR
33.139999,33.490002,32.560001,33.259998,33.259998,186200,2021-08-17,AIR
33.029999,33.599998,32.59,32.689999,32.689999,129500,2021-08-18,AIR
32.200001,32.889999,31.610001,32.150002,32.150002,229400,2021-08-19,AIR
32.07,32.860001,32.02,32.360001,32.360001,188700,2021-08-20,AIR
32.880001,33.099998,32.23,32.650002,32.650002,226500,2021-08-23,AIR
32.950001,33.43,32.84,33.18,33.18,253900,2021-08-24,AIR
33.18,33.779999,32.98,33.650002,33.650002,216600,2021-08-25,AIR
33.720001,33.720001,33.060001,33.099998,33.099998,280700,2021-08-26,AIR
33.220001,34.630001,33.220001,34.400002,34.400002,220600,2021-08-27,AIR
34.43,34.639999,33.619999,33.799999,33.799999,188100,2021-08-30,AIR
33.599998,34.209999,33.5,33.849998,33.849998,238900,2021-08-31,AIR
33.990002,34.32,33.529999,34.029999,34.029999,165000,2021-09-01,AIR
34.25,34.5,33.900002,33.970001,33.970001,115200,2021-09-02,AIR
33.77,34.049999,33.43,33.73,33.73,215700,2021-09-03,AIR
33.580002,33.93,33.419998,33.610001,33.610001,183400,2021-09-07,AIR
33.540001,33.880001,32.889999,32.970001,32.970001,291500,2021-09-08,AIR
32.91,33.41,32.580002,32.869999,32.869999,188000,2021-09-09,AIR
33.119999,33.139999,32.060001,32.099998,32.099998,205900,2021-09-10,AIR
32.509998,33.18,32.25,33.150002,33.150002,317000,2021-09-13,AIR
33.41,33.41,32.23,32.59,32.59,180700,2021-09-14,AIR
32.709999,33.060001,32.470001,32.919998,32.919998,158800,2021-09-15,AIR
33.150002,33.189999,32.009998,32.049999,32.049999,151500,2021-09-16,AIR
32.189999,32.439999,31.67,31.91,31.91,666000,2021-09-17,AIR
31.33,31.969999,30.9,31.85,31.85,292500,2021-09-20,AIR
32.0,32.049999,31.23,31.639999,31.639999,200000,2021-09-21,AIR
32.0,32.779999,32.0,32.349998,32.349998,282300,2021-09-22,AIR
32.830002,33.610001,32.779999,33.240002,33.240002,397100,2021-09-23,AIR
32.57,34.549999,31.73,32.900002,32.900002,581300,2021-09-24,AIR
33.259998,33.669998,32.5,32.509998,32.509998,380200,2021-09-27,AIR
32.59,32.720001,31.85,32.25,32.25,375700,2021-09-28,AIR
32.619999,33.0,32.119999,32.57,32.57,248000,2021-09-29,AIR
32.790001,33.23,32.400002,32.43,32.43,420100,2021-09-30,AIR
32.990002,33.860001,32.759998,33.650002,33.650002,306600,2021-10-01,AIR
33.529999,33.959999,33.139999,33.84,33.84,283500,2021-10-04,AIR
33.939999,34.119999,33.330002,33.950001,33.950001,193500,2021-10-05,AIR
33.360001,33.779999,32.349998,33.330002,33.330002,212400,2021-10-06,AIR
33.689999,34.32,33.639999,34.080002,34.080002,336600,2021-10-07,AIR
33.939999,34.490002,33.700001,33.73,33.73,224700,2021-10-08,AIR
33.709999,33.950001,32.98,33.009998,33.009998,117500,2021-10-11,AIR
32.93,33.639999,32.77,33.540001,33.540001,153900,2021-10-12,AIR
33.509998,33.509998,32.91,33.349998,33.349998,232000,2021-10-13,AIR
33.68,33.68,32.919998,32.939999,32.939999,205200,2021-10-14,AIR
33.68,34.220001,33.259998,33.84,33.84,363800,2021-10-15,AIR
33.560001,33.619999,33.07,33.080002,33.080002,222700,2021-10-18,AIR
33.32,33.419998,32.48,33.400002,33.400002,203300,2021-10-19,AIR
33.189999,33.77,33.080002,33.77,33.77,228700,2021-10-20,AIR
33.66,34.07,33.389999,33.849998,33.849998,227800,2021-10-21,AIR
34.290001,35.200001,34.099998,34.959999,34.959999,505300,2021-10-22,AIR
35.0,35.150002,34.450001,34.509998,34.509998,233500,2021-10-25,AIR
34.27,35.040001,33.84,34.82,34.82,302700,2021-10-26,AIR
34.799999,35.43,34.380001,34.75,34.75,258100,2021-10-27,AIR
34.91,35.91,34.799999,35.59,35.59,156000,2021-10-28,AIR
35.540001,35.900002,35.299999,35.369999,35.369999,266700,2021-10-29,AIR
35.450001,36.459999,35.330002,36.25,36.25,183500,2021-11-01,AIR
36.349998,36.549999,35.380001,36.16,36.16,280400,2021-11-02,AIR
36.0,37.209999,35.84,36.93,36.93,196700,2021-11-03,AIR
37.18,37.580002,36.73,36.93,36.93,209200,2021-11-04,AIR
37.66,39.43,37.439999,39.389999,39.389999,245600,2021-11-05,AIR
39.5,39.639999,38.66,38.919998,38.919998,182400,2021-11-08,AIR
38.68,39.0,38.380001,38.93,38.93,182900,2021-11-09,AIR
38.889999,39.240002,38.509998,38.900002,38.900002,157500,2021-11-10,AIR
39.009998,39.060001,38.18,38.43,38.43,126000,2021-11-11,AIR
38.41,38.669998,37.970001,38.200001,38.200001,181900,2021-11-12,AIR
38.82,38.82,37.84,38.02,38.02,162600,2021-11-15,AIR
37.889999,38.049999,36.98,37.060001,37.060001,163200,2021-11-16,AIR
37.139999,37.610001,36.68,37.580002,37.580002,160500,2021-11-17,AIR
37.630001,37.650002,36.669998,36.990002,36.990002,175900,2021-11-18,AIR
36.25,36.43,35.529999,36.360001,36.360001,336800,2021-11-19,AIR
36.639999,37.57,36.310001,36.939999,36.939999,221300,2021-11-22,AIR
37.150002,37.77,36.75,36.91,36.91,162900,2021-11-23,AIR
36.509998,37.470001,36.32,37.310001,37.310001,214300,2021-11-24,AIR
35.650002,35.98,33.5,34.349998,34.349998,208400,2021-11-26,AIR
34.950001,35.029999,34.099998,34.169998,34.169998,321600,2021-11-29,AIR
33.549999,33.669998,32.509998,32.66,32.66,280900,2021-11-30,AIR
33.630001,33.82,31.889999,31.92,31.92,341400,2021-12-01,AIR
32.369999,33.889999,32.150002,33.549999,33.549999,359000,2021-12-02,AIR
33.740002,34.18,32.990002,33.330002,33.330002,247800,2021-12-03,AIR
33.959999,34.889999,33.75,34.360001,34.360001,407200,2021-12-06,AIR
35.099998,35.509998,34.740002,35.009998,35.009998,311600,2021-12-07,AIR
35.279999,35.830002,34.849998,35.200001,35.200001,264100,2021-12-08,AIR
